no_correlativo,cantidad_pxs_outbound,vuelo_con_equipaje_priority_pxs,cantidad_equipaje_priority_local_red_pxs,cantidad_equipaje_priority_fisica_rampa_pxs,observaciones_equipaje_priority_pxs,demora_puntualidad_responsabilidad_laats_pxs,codigos_demoras_puntualidad_laats_pxs,cantidad_demoras_puntialidad_laats_pxs,minutos_total_demora_pxs,observaciones_demora_puntualidad_laats_pxs,codigo_mbr_responsabilidad_laats_pxs,codigos_mbr_pxs,cantidad_codigos_mbr_pxs,observaciones_mbr_pxs,demora_puntualidad_responsabilidad_laats_sap,codigos_demoras_puntualidad_laats_sap,cantidad_demoras_puntialidad_laats_sap,minutos_total_demora_sap,observaciones_demora_puntualidad_laats_sap,codigo_mbr_responsabilidad_laats_sap,codigos_mbr_sap,cantidad_codigos_mbr_sap,observaciones_mbr_sap,self_audit,caso_documentacion,cantidad_casos_documentacion,observaciones_casos_documentacion,peso_balance,cantidad_saqueo_equipaje,cantidad_dano_equipaje,cargado_equipaje_prioritario_correctamente,self_audit_sap,diferencia_equipajes_priority_RED_y_Fisicas,vuelo_fue_cargado_correctamente,cantidad_demora_equipaje,ubicacion_equipaje_priority_local_red_pxs,ubicacion_equipaje_fisicas_rampa_pxs,coinciden_cantidad_equipaje_red_fisica,diferencia_red_fisicas_esta_misma
5120,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5121,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5122,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5123,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5124,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5125,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5126,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5127,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5128,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5129,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5130,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5131,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5132,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5133,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5134,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5135,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5136,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5137,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5138,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5139,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5140,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5141,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5142,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5143,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5144,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5145,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5146,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5147,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5148,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5149,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5150,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5151,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5152,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5153,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5154,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5155,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5156,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5157,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5158,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5159,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5160,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5161,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5162,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5163,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5164,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5165,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5166,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5167,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5168,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5169,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5170,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5171,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5172,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5173,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5174,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5175,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5176,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5177,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5178,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5179,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5180,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5181,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5182,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5183,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5184,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5185,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5186,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5187,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5188,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5189,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5190,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5191,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5192,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5193,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5194,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5195,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5196,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5197,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5198,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5199,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5200,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5201,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5202,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5203,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5204,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5205,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5206,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5207,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5208,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5209,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5210,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5211,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5212,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5213,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5214,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5215,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5216,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5217,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5218,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5219,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5220,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5221,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5222,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5223,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5224,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5225,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5226,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5227,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5228,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5229,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5230,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5231,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5232,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5233,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5234,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5235,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5236,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5237,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5238,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5239,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5240,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5241,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5242,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5243,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5244,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5245,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5246,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5247,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5248,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5249,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5250,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5251,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5252,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5253,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5254,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5255,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5256,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5257,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5258,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5259,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5260,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5261,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5262,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5263,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5264,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5265,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5266,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5267,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5270,122,True,3,3,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5271,127,True,7,8,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,1,True,,,,,
5272,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5278,147,True,3,2,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,-1,False,,,,,
5279,147,True,10,8,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,-2,False,,,,,
5280,149,True,12,11,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,-1,False,,,,,
5281,133,True,5,6,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,1,True,,,,,
5282,152,True,18,27,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,9,True,,,,,
5283,76,True,7,6,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,,0,nan,False,False,0,nan,False,0,0,True,False,-1,False,,,,,
5285,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5286,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5287,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5288,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5289,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5290,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5295,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5303,0,False,0,0,nan,False,,0,0,nan,False,,0,nan,False,,0,0,nan,False,0,0,0,False,False,0,nan,False,0,0,True,False,0,True,,,,,
5618,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
5767,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
5966,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
6153,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
6159,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
6244,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
